laneID,tLinkID,time,speed,dis
34712,162,2799.44,13.636,-1
34711,162,2801.24,13.636,-1
34711,162,2804.56,18.75,-1
34712,162,2804.92,13.636,-1
34713,162,2806.68,16.667,-1
34712,162,2807.16,12.5,-1
34711,162,2807.32,16.667,-1
34713,162,2807.88,16.667,-1
34712,162,2809.72,13.636,-1
34711,162,2810,16.667,-1
34713,162,2810.32,12.5,-1
34711,162,2811.28,21.429,-1
34713,162,2812.32,13.636,-1
34712,162,2812.96,12.5,-1
34711,162,2814.72,12.5,-1
34713,162,2815.48,10.714,-1
34712,162,2815.84,18.75,-1
34712,162,2816.84,15,-1
34711,162,2817.6,12.5,-1
34712,162,2820.32,12.5,-1
34712,162,2824.48,15,-1
34711,162,2824.96,21.429,-1
34712,162,2825.64,18.75,-1
34713,162,2826.56,25,-1
34713,162,2829.84,13.636,-1
34712,162,2831.08,16.667,-1
34713,162,2831.96,9.375,-1
34713,162,2837.64,13.636,-1
34712,162,2839,15,-1
34713,162,2839.2,16.667,-1
34713,162,2841.32,11.538,-1
34712,162,2843.12,11.538,-1
34713,162,2845.72,15,-1
34712,162,2846.16,15,-1
34713,162,2850.64,25,-1
34712,162,2851.08,16.667,-1
34713,162,2851.44,25,-1
34711,162,2852.72,21.429,-1
34712,162,2853.08,21.429,-1
34713,162,2854.4,13.636,-1
34712,162,2857.64,18.75,-1
34712,162,2860.24,16.667,-1
34713,162,2863.84,10.714,-1
34711,162,2867.24,18.75,-1
34712,162,2867.84,21.429,-1
34713,162,2868.04,10.714,-1
34711,162,2869.08,15,-1
34712,162,2869.76,16.667,-1
34712,162,2870.48,21.429,-1
34713,162,2871.04,16.667,-1
34712,162,2871.6,25,-1
34711,162,2872.84,16.667,-1
34713,162,2874.32,12.5,-1
34711,162,2878,18.75,-1
34712,162,2879.36,15,-1
34711,162,2880.36,11.538,-1
34711,162,2886.88,12.5,-1
34712,162,2887.52,25,-1
34712,162,2892,18.75,-1
34713,162,2893.84,25,-1
34712,162,2897.44,18.75,-1
34712,162,2900.48,18.75,-1
34713,162,2902.32,16.667,-1
34713,162,2905.16,18.75,-1
34711,162,2905.64,50,-1
34712,162,2912.04,13.636,-1
34713,162,2912.6,21.429,-1
34713,162,2913.32,25,-1
34713,162,2916.12,18.75,-1
34711,162,2917.08,16.667,-1
34712,162,2921.2,21.429,-1
34713,162,2922.24,21.429,-1
34713,162,2923.68,30,-1
34712,162,2924.36,16.667,-1
34713,162,2925.4,37.5,-1
34711,162,2926.12,25,-1
34713,162,2927.36,25,-1
34712,162,2928.4,8.8235,-1
34712,162,2932.16,18.75,-1
34713,162,2932.44,21.429,-1
34712,162,2932.68,15,-1
34713,162,2934.04,15,-1
34712,162,2935.92,16.667,-1
34712,162,2935.92,16.667,-1
34711,162,2936.96,12.5,-1
34712,162,2937.52,16.667,-1
34713,162,2937.92,13.636,-1
34712,162,2939.2,16.667,-1
34713,162,2939.4,11.538,-1
34713,162,2941.4,13.636,-1
34712,162,2941.96,11.538,-1
34712,162,2947.04,18.75,-1
34712,162,2950.76,30,-1
34713,162,2952.48,13.636,-1
34711,162,2952.84,21.429,-1
34712,162,2953.64,15,-1
34711,162,2954.68,13.636,-1
34712,162,2955.52,18.75,-1
34713,162,2956.32,15,-1
34712,162,2958.08,16.667,-1
34713,162,2958.8,21.429,-1
34712,162,2961.4,13.636,-1
34713,162,2961.6,30,-1
34713,162,2967.56,16.667,-1
34711,162,2967.76,15,-1
34711,162,2972.6,16.667,-1
34713,162,2973.88,16.667,-1
34712,162,2974.52,25,-1
34713,162,2975.92,25,-1
34712,162,2977.04,18.75,-1
34711,162,2977.32,18.75,-1
34713,162,2977.56,21.429,-1
34713,162,2978.36,21.429,-1
34713,162,2981.44,21.429,-1
34711,162,2990.08,18.75,-1
34713,162,2990.56,21.429,-1
34713,162,2992.24,15,-1
34712,162,2992.44,13.636,-1
34713,162,2994.72,16.667,-1
34712,162,2995,16.667,-1
34712,162,2997.64,25,-1
34713,162,2999.6,21.429,-1
34713,162,3001.64,18.75,-1
34712,162,3002.32,21.429,-1
34711,162,3002.52,18.75,-1
34713,162,3004.2,15,-1
34712,162,3005.52,16.667,-1
34711,162,3006.56,12.5,-1
34713,162,3006.6,25,-1
34712,162,3007.4,11.538,-1
34711,162,3007.8,16.667,-1
34711,162,3008.68,13.636,-1
34712,162,3010.36,13.636,-1
34713,162,3010.84,25,-1
34711,162,3012.28,16.667,-1
34713,162,3013.24,16.667,-1
34711,162,3013.28,10.714,-1
34713,162,3015.2,15,-1
34712,162,3017.4,15,-1
34713,162,3021.44,18.75,-1
34712,162,3021.8,50,-1
34712,162,3022.56,25,-1
34713,162,3023.04,21.429,-1
34711,162,3023.44,30,-1
34712,162,3023.68,25,-1
34712,162,3025.96,18.75,-1
34713,162,3029.28,15,-1
34712,162,3030.36,21.429,-1
34712,162,3031.6,18.75,-1
34713,162,3031.84,15,-1
34712,162,3033,18.75,-1
34713,162,3034.04,16.667,-1
34712,162,3035.16,21.429,-1
34711,162,3036.64,21.429,-1
34712,162,3037.92,18.75,-1
34713,162,3038.84,25,-1
34712,162,3040.04,16.667,-1
34713,162,3040.6,18.75,-1
34713,162,3044,16.667,-1
34712,162,3044.8,37.5,-1
34712,162,3045.8,21.429,-1
34713,162,3049,13.636,-1
34712,162,3049.32,18.75,-1
34713,162,3049.92,16.667,-1
34712,162,3050.48,21.429,-1
34711,162,3050.52,13.636,-1
34712,162,3052.92,18.75,-1
34711,162,3055.24,21.429,-1
34713,162,3057.08,50,-1
34712,162,3058.2,15,-1
34713,162,3063.6,18.75,-1
34712,162,3063.88,25,-1
34712,162,3065.32,18.75,-1
34713,162,3067.28,21.429,-1
34712,162,3067.48,15,-1
34711,162,3068.28,21.429,-1
34713,162,3073.04,21.429,-1
34713,162,3073.84,21.429,-1
34712,162,3074.2,21.429,-1
34713,162,3076.76,18.75,-1
34712,162,3077.16,16.667,-1
34712,162,3081.92,25,-1
34713,162,3085.84,16.667,-1
34713,162,3086.76,18.75,-1
34712,162,3086.92,30,-1
34711,162,3088.2,11.538,-1
34712,162,3088.76,21.429,-1
34711,162,3094.12,12.5,-1
34712,162,3094.4,25,-1
34713,162,3096.12,15,-1
34712,162,3098.56,18.75,-1
34711,162,3100.32,16.667,-1
34713,162,3102.24,18.75,-1
34712,162,3106.44,18.75,-1
34713,162,3107.44,18.75,-1
34711,162,3107.68,10,-1
34713,162,3111.16,21.429,-1
34712,162,3113.84,15,-1
34713,162,3114.72,16.667,-1
34713,162,3116.4,15,-1
34711,162,3116.6,15,-1
34712,162,3116.88,18.75,-1
34713,162,3119.56,15,-1
34712,162,3119.76,37.5,-1
34712,162,3122.44,15,-1
34711,162,3124.76,16.667,-1
34712,162,3128.44,18.75,-1
34712,162,3129.64,18.75,-1
34713,162,3130.32,11.538,-1
34712,162,3130.72,15,-1
34711,162,3130.96,16.667,-1
34712,162,3131.48,13.636,-1
34711,162,3132.16,13.636,-1
34712,162,3134.28,15,-1
34713,162,3136.44,18.75,-1
34712,162,3138.2,13.636,-1
34712,162,3141.52,16.667,-1
34713,162,3144.24,18.75,-1
34713,162,3145.4,13.636,-1
34712,162,3145.6,10.714,-1
34711,162,3146.4,12.5,-1
34712,162,3147.32,13.636,-1
34713,162,3148.96,13.636,-1
34712,162,3149.36,15,-1
34712,162,3150.68,12.5,-1
34713,162,3152.68,16.667,-1
34712,162,3153.88,10,-1
34711,162,3154.76,18.75,-1
34713,162,3156.32,13.636,-1
34711,162,3156.92,13.636,-1
34712,162,3157.88,15,-1
34713,162,3158.08,15,-1
34712,162,3159.08,12.5,-1
34713,162,3159.68,15,-1
34712,162,3160.72,16.667,-1
34711,162,3160.76,12.5,-1
34712,162,3161.4,15,-1
34713,162,3162.12,18.75,-1
34713,162,3162.68,16.667,-1
34712,162,3163.84,16.667,-1
34713,162,3165.28,15,-1
34712,162,3165.52,15,-1
34711,162,3166,18.75,-1
34713,162,3170.16,18.75,-1
34711,162,3170.96,21.429,-1
34713,162,3172.16,12.5,-1
34712,162,3172.48,13.636,-1
34713,162,3174.56,18.75,-1
34712,162,3174.76,21.429,-1
34712,162,3176.72,21.429,-1
34711,162,3177.44,15,-1
34712,162,3178.28,18.75,-1
34713,162,3180.52,15,-1
34711,162,3181.68,13.636,-1
34712,162,3181.88,30,-1
34713,162,3185.32,16.667,-1
34711,162,3187.72,16.667,-1
34712,162,3190.36,15,-1
34713,162,3192.04,21.429,-1
34712,162,3192.36,15,-1
34711,162,3196.88,16.667,-1
34713,162,3197.36,21.429,-1
34711,162,3200.4,15,-1
34712,162,3200.72,15,-1
34713,162,3201.76,13.636,-1
34712,162,3202.2,21.429,-1
34712,162,3203.4,15,-1
34713,162,3203.96,12.5,-1
34712,162,3204.44,15,-1
34711,162,3205.4,21.429,-1
34713,162,3206.52,15,-1
34713,162,3209.56,30,-1
34712,162,3210.44,15,-1
34713,162,3212.92,16.667,-1
34712,162,3213.88,18.75,-1
34711,162,3216,16.667,-1
34712,162,3216.04,21.429,-1
34711,162,3218.12,25,-1
34712,162,3224.44,15,-1
34712,162,3227.4,16.667,-1
34713,162,3227.6,16.667,-1
34711,162,3227.88,21.429,-1
34712,162,3229.84,12.5,-1
34713,162,3232.4,16.667,-1
34712,162,3233.32,16.667,-1
34711,162,3234.64,15,-1
34712,162,3235.76,25,-1
34713,162,3236.92,15,-1
34712,162,3237.96,25,-1
34713,162,3242.4,25,-1
34711,162,3242.6,16.667,-1
34712,162,3243.2,13.636,-1
34713,162,3243.92,37.5,-1
34712,162,3245.04,30,-1
34713,162,3246.6,13.636,-1
34712,162,3247.44,18.75,-1
34712,162,3248.64,15,-1
34713,162,3249.56,16.667,-1
34713,162,3251.48,15,-1
34712,162,3252.48,13.636,-1
34712,162,3254,13.636,-1
34713,162,3255.12,13.636,-1
34711,162,3255.44,8.8235,-1
34712,162,3255.68,15,-1
34713,162,3256.08,13.636,-1
34712,162,3257.44,8.8235,-1
34711,162,3257.8,21.429,-1
34713,162,3258.8,16.667,-1
34711,162,3259.72,15,-1
34712,162,3259.96,15,-1
34712,162,3260.6,25,-1
34713,162,3262.68,15,-1
34713,162,3263.6,12.5,-1
34711,162,3263.84,21.429,-1
34712,162,3264.12,13.636,-1
34713,162,3264.96,13.636,-1
34713,162,3266.24,11.538,-1
34712,162,3266.48,12.5,-1
34712,162,3267.88,15,-1
34712,162,3268.96,12.5,-1
34712,162,3270.68,9.375,-1
34711,162,3271.12,15,-1
34712,162,3272.04,12.5,-1
34713,162,3272.32,13.636,-1
34712,162,3273.56,12.5,-1
34711,162,3273.8,13.636,-1
34713,162,3273.96,15,-1
34711,162,3275.12,9.375,-1
34713,162,3275.8,15,-1
34712,162,3276,13.636,-1
34712,162,3277.48,12.5,-1
34713,162,3277.64,13.636,-1
34711,162,3278.52,13.636,-1
34712,162,3279.04,12.5,-1
34713,162,3280.28,12.5,-1
34712,162,3280.6,13.636,-1
34711,162,3280.72,21.429,-1
34711,162,3282.64,10,-1
34712,162,3282.88,18.75,-1
34713,162,3283.32,12.5,-1
34712,162,3283.84,12.5,-1
34711,162,3284.48,21.429,-1
34713,162,3284.76,15,-1
34713,162,3285.44,11.538,-1
34712,162,3286.48,16.667,-1
34713,162,3288.56,12.5,-1
34712,162,3289,15,-1
34713,162,3290.2,11.538,-1
34712,162,3291.16,10.714,-1
34711,162,3292.4,15,-1
34712,162,3293.12,13.636,-1
34713,162,3293.92,16.667,-1
34713,162,3295.52,11.538,-1
34711,162,3295.96,16.667,-1
34712,162,3296.2,21.429,-1
34713,162,3297.4,15,-1
34712,162,3298,12.5,-1
34712,162,3300.04,18.75,-1
34712,162,3302.48,13.636,-1
34713,162,3302.52,50,-1
34711,162,3305.64,16.667,-1
34713,162,3307.6,16.667,-1
34712,162,3307.84,15,-1
34711,162,3308.88,16.667,-1
34712,162,3309.44,10.714,-1
34713,162,3309.88,16.667,-1
34711,162,3310.56,18.75,-1
34712,162,3310.76,15,-1
34711,162,3312.44,15,-1
34713,162,3313.76,15,-1
34712,162,3314.16,13.636,-1
34713,162,3315.24,12.5,-1
34712,162,3316,13.636,-1
34712,162,3318.68,16.667,-1
34713,162,3319.2,12.5,-1
34712,162,3319.8,16.667,-1
34713,162,3320.48,13.636,-1
34711,162,3321.12,13.636,-1
34713,162,3321.96,16.667,-1
34712,162,3322.16,15,-1
34711,162,3323.04,15,-1
34713,162,3326.52,16.667,-1
34712,162,3326.84,21.429,-1
34711,162,3327,18.75,-1
34712,162,3327.92,13.636,-1
34711,162,3328.4,13.636,-1
34712,162,3328.96,15,-1
34713,162,3329.04,21.429,-1
34713,162,3330.48,15,-1
34712,162,3330.72,13.636,-1
34713,162,3332.44,15,-1
34711,162,3334.08,15,-1
34712,162,3334.56,30,-1
34712,162,3336.08,15,-1
34713,162,3337.6,13.636,-1
34713,162,3338.84,12.5,-1
34712,162,3338.88,12.5,-1
34711,162,3339.6,13.636,-1
34712,162,3341.28,30,-1
34713,162,3341.44,25,-1
34713,162,3342.4,13.636,-1
34711,162,3342.68,25,-1
34712,162,3342.72,37.5,-1
34712,162,3343.44,30,-1
34713,162,3344.48,15,-1
34712,162,3344.72,16.667,-1
34713,162,3345.44,15,-1
34712,162,3347.04,16.667,-1
34712,162,3348.44,15,-1
34713,162,3348.6,15,-1
34711,162,3348.84,16.667,-1
34713,162,3350.64,21.429,-1
34712,162,3352.16,25,-1
34713,162,3352.68,21.429,-1
34713,162,3354.4,16.667,-1
34713,162,3355.76,30,-1
34711,162,3356.36,16.667,-1
34711,162,3358.36,18.75,-1
34712,162,3358.64,15,-1
34713,162,3358.92,15,-1
34712,162,3359.88,13.636,-1
34711,162,3362.24,16.667,-1
34713,162,3362.44,15,-1
34712,162,3363.96,15,-1
34712,162,3365.08,15,-1
34711,162,3365.12,18.75,-1
34711,162,3366.28,12.5,-1
34713,162,3366.68,16.667,-1
34712,162,3367.2,15,-1
34713,162,3367.6,13.636,-1
34711,162,3367.64,10.714,-1
34712,162,3368.24,12.5,-1
34712,162,3369.72,13.636,-1
34713,162,3370.92,18.75,-1
34712,162,3372.36,12.5,-1
34713,162,3373.12,18.75,-1
34711,162,3375.04,21.429,-1
34713,162,3375.6,13.636,-1
34711,162,3376.2,12.5,-1
34712,162,3377.36,18.75,-1
34711,162,3378.6,25,-1
34712,162,3379.16,13.636,-1
34713,162,3379.48,16.667,-1
34712,162,3380.52,11.538,-1
34713,162,3381.56,15,-1
34711,162,3382.6,15,-1
34712,162,3383.44,15,-1
34713,162,3384.28,16.667,-1
34711,162,3384.72,25,-1
34713,162,3385.4,18.75,-1
34713,162,3386.6,15,-1
34712,162,3387.6,11.538,-1
34712,162,3388.88,18.75,-1
34713,162,3389.48,21.429,-1
34711,162,3389.52,13.636,-1
34713,162,3390.56,13.636,-1
34712,162,3391.48,15,-1
34711,162,3391.72,16.667,-1
34712,162,3392.48,15,-1
34713,162,3393.36,13.636,-1
34711,162,3393.68,16.667,-1
34712,162,3393.92,15,-1
34711,162,3394.88,11.538,-1
34713,162,3396.04,10.714,-1
34711,162,3396.8,13.636,-1
34712,162,3397.8,15,-1
34713,162,3397.96,13.636,-1
34711,162,3398.56,18.75,-1
34712,162,3399.24,16.667,-1
34713,162,3399.4,12.5,-1
34712,162,3400,25,-1
34713,162,3401.56,15,-1
34712,162,3401.8,15,-1
34712,162,3404,11.538,-1
34711,162,3405.24,16.667,-1
34712,162,3405.96,12.5,-1
34712,162,3409.96,15,-1
34711,162,3410.32,18.75,-1
34711,162,3411.88,21.429,-1
34713,162,3412.04,21.429,-1
34712,162,3412.76,11.538,-1
34711,162,3413.2,13.636,-1
34713,162,3413.76,15,-1
34711,162,3415.48,11.538,-1
34713,162,3415.76,12.5,-1
34712,162,3416.24,21.429,-1
34712,162,3416.96,13.636,-1
34713,162,3418.48,10,-1
34713,162,3420.48,11.538,-1
34712,162,3420.8,15,-1
34711,162,3421.08,16.667,-1
34712,162,3422.04,11.538,-1
34713,162,3422.68,12.5,-1
34711,162,3423.04,15,-1
34713,162,3423.72,12.5,-1
34712,162,3425.04,12.5,-1
34713,162,3425.48,12.5,-1
34711,162,3426.24,13.636,-1
34713,162,3426.52,13.636,-1
34712,162,3426.68,13.636,-1
34711,162,3427.36,12.5,-1
34713,162,3430.2,15,-1
34711,162,3431.08,12.5,-1
34712,162,3431.6,18.75,-1
34711,162,3434.8,10,-1
34712,162,3434.84,10,-1
34711,162,3437.48,15,-1
34713,162,3439.04,10,-1
34712,162,3439.32,10.714,-1
34712,162,3440.2,12.5,-1
34713,162,3440.64,10,-1
34713,162,3442.84,10.714,-1
34712,162,3443.84,13.636,-1
34713,162,3444.64,11.538,-1
34711,162,3445.24,16.667,-1
34712,162,3445.6,16.667,-1
34713,162,3446.16,16.667,-1
34713,162,3447.16,11.538,-1
34712,162,3448.08,13.636,-1
34713,162,3448.64,11.538,-1
34711,162,3450.08,10,-1
34713,162,3451.72,16.667,-1
34712,162,3452.52,13.636,-1
34713,162,3452.92,16.667,-1
34711,162,3453.72,13.636,-1
34712,162,3454.04,8.8235,-1
34713,162,3454.32,12.5,-1
34712,162,3455.92,10.714,-1
34713,162,3456.12,18.75,-1
34711,162,3456.48,12.5,-1
34713,162,3457.04,12.5,-1
34711,162,3457.36,10,-1
34712,162,3457.6,18.75,-1
34713,162,3458.36,13.636,-1
34711,162,3458.72,12.5,-1
34712,162,3459.16,13.636,-1
34713,162,3462.4,18.75,-1
34713,162,3463.32,18.75,-1
34711,162,3463.52,15,-1
34712,162,3463.72,15,-1
34713,162,3464.92,18.75,-1
34711,162,3465.12,12.5,-1
34712,162,3469.32,16.667,-1
34711,162,3470.12,10.714,-1
34712,162,3471.24,16.667,-1
34712,162,3473.16,12.5,-1
34711,162,3473.88,15,-1
34712,162,3474.72,13.636,-1
34713,162,3474.76,25,-1
34711,162,3476.16,18.75,-1
34713,162,3476.92,15,-1
34712,162,3477.48,21.429,-1
34712,162,3479.08,16.667,-1
34713,162,3479.32,15,-1
34712,162,3479.84,25,-1
34711,162,3480.32,30,-1
34712,162,3483.68,21.429,-1
34711,162,3483.88,21.429,-1
34712,162,3483.92,150,-1
34713,162,3485.32,25,-1
34712,162,3487.04,18.75,-1
34711,162,3489.4,37.5,-1
34713,162,3489.96,30,-1
34712,162,3492,30,-1
34712,162,3493.92,18.75,-1
34713,162,3494.28,25,-1
34711,162,3495.88,16.667,-1
34712,162,3497.96,16.667,-1
34713,162,3499.72,50,-1
34711,162,3501.08,13.636,-1
34713,162,3501.64,21.429,-1
34712,162,3502.36,16.667,-1
34712,162,3505.12,18.75,-1
34713,162,3505.28,18.75,-1
34713,162,3508.92,21.429,-1
34711,162,3510.36,16.667,-1
34711,162,3514.92,10.714,-1
34713,162,3515.12,50,-1
34712,162,3516.52,10,-1
34713,162,3516.68,30,-1
34713,162,3517.76,16.667,-1
34711,162,3517.96,11.538,-1
34711,162,3519.64,8.8235,-1
34713,162,3520.12,12.5,-1
34712,162,3521.04,21.429,-1
34711,162,3521.2,12.5,-1
34713,162,3521.56,10,-1
34713,162,3522.64,13.636,-1
34713,162,3524.52,11.538,-1
34712,162,3525.28,25,-1
34712,162,3527.04,25,-1
34712,162,3527.52,15,-1
34711,162,3528.28,13.636,-1
34713,162,3529.16,21.429,-1
34712,162,3529.92,10.714,-1
34713,162,3530.12,37.5,-1
34713,162,3531.6,16.667,-1
34711,162,3534.52,16.667,-1
34713,162,3536.4,15,-1
34712,162,3539.08,18.75,-1
34713,162,3540,30,-1
34712,162,3544.04,25,-1
34713,162,3544.72,15,-1
34712,162,3546.84,15,-1
34713,162,3547.2,12.5,-1
34713,162,3548.92,18.75,-1
34711,162,3549.76,25,-1
34712,162,3556.48,16.667,-1
34713,162,3557,21.429,-1
34711,162,3557.24,25,-1
34713,162,3559,16.667,-1
34712,162,3560.4,21.429,-1
34713,162,3570.32,15,-1
34712,162,3571.36,18.75,-1
34712,162,3573.04,18.75,-1
34712,162,3573.64,25,-1
34711,162,3573.92,18.75,-1
34713,162,3575.64,16.667,-1
34713,162,3577.08,11.538,-1
34712,162,3577.84,25,-1
34712,162,3579.48,12.5,-1
34712,162,3581,15,-1
34713,162,3581.12,15,-1
34711,162,3581.36,13.636,-1
34712,162,3582.68,13.636,-1
34712,162,3583.44,30,-1
34713,162,3583.72,25,-1
34712,162,3584.64,15,-1
34713,162,3584.88,16.667,-1
34712,162,3586.56,15,-1
34713,162,3587.16,11.538,-1
34712,162,3587.72,11.538,-1
34713,162,3588.84,30,-1
34713,162,3591.12,15,-1
34712,162,3591.32,16.667,-1
34711,162,3592.44,16.667,-1
34713,162,3592.48,16.667,-1
34712,162,3593.36,16.667,-1
34713,162,3593.44,30,-1
34711,162,3593.52,37.5,-1
34713,162,3594.72,18.75,-1
34712,162,3595.32,15,-1
34713,162,3595.72,16.667,-1
34711,162,3596.04,21.429,-1
34711,162,3597.8,13.636,-1
34713,162,3598.16,16.667,-1
34712,162,3599.52,15,-1
34712,162,3601.52,15,-1
34713,162,3602.08,18.75,-1
34712,162,3604.76,13.636,-1
34713,162,3604.8,16.667,-1
34711,162,3605.76,25,-1
34713,162,3606.64,18.75,-1
34712,162,3607.32,16.667,-1
34713,162,3608.04,16.667,-1
34711,162,3608.28,21.429,-1
34712,162,3608.52,16.667,-1
34711,162,3609.52,18.75,-1
34712,162,3609.8,18.75,-1
34713,162,3610.84,12.5,-1
34712,162,3611.52,16.667,-1
34712,162,3613.24,13.636,-1
34713,162,3613.88,16.667,-1
34711,162,3614.76,21.429,-1
34712,162,3616.44,15,-1
34712,162,3617.76,15,-1
34711,162,3618.28,30,-1
34713,162,3618.92,18.75,-1
34713,162,3621.32,15,-1
34712,162,3621.56,16.667,-1
34712,162,3622.6,15,-1
34713,162,3622.84,16.667,-1
34711,162,3623.12,13.636,-1
34712,162,3623.96,15,-1
34711,162,3625.92,18.75,-1
34713,162,3628.12,21.429,-1
34711,162,3628.48,25,-1
34712,162,3628.64,18.75,-1
34712,162,3633.76,12.5,-1
34711,162,3634.2,25,-1
34713,162,3638.84,13.636,-1
34711,162,3639.08,13.636,-1
34712,162,3639.48,16.667,-1
34713,162,3640.36,10.714,-1
34712,162,3640.76,15,-1
34713,162,3642.76,13.636,-1
34712,162,3643,15,-1
34711,162,3643.28,15,-1
34713,162,3643.92,12.5,-1
34711,162,3644.24,16.667,-1
34712,162,3644.48,16.667,-1
34713,162,3644.84,15,-1
34711,162,3645.32,16.667,-1
34712,162,3646.04,16.667,-1
34712,162,3646.8,16.667,-1
34712,162,3647.56,11.538,-1
34711,162,3648.52,15,-1
34713,162,3649.16,15,-1
34712,162,3652.64,10.714,-1
34711,162,3653.28,16.667,-1
34713,162,3653.32,12.5,-1
34712,162,3653.76,11.538,-1
34712,162,3654.44,10,-1
34713,162,3654.64,11.538,-1
34711,162,3655.04,15,-1
34712,162,3655.6,12.5,-1
34713,162,3656.36,18.75,-1
34711,162,3656.76,10.714,-1
34712,162,3657.92,11.538,-1
34713,162,3659.36,15,-1
34712,162,3660.72,12.5,-1
34713,162,3661,16.667,-1
34712,162,3662.64,13.636,-1
34713,162,3662.8,13.636,-1
34711,162,3663.88,13.636,-1
34712,162,3663.92,16.667,-1
34713,162,3664.2,18.75,-1
34712,162,3665.2,11.538,-1
34712,162,3670.56,11.538,-1
34713,162,3672.56,12.5,-1
34711,162,3673.12,11.538,-1
34712,162,3673.48,15,-1
34713,162,3673.72,15,-1
34711,162,3674.88,15,-1
34713,162,3676.36,16.667,-1
34712,162,3676.56,16.667,-1
34712,162,3680.04,15,-1
34712,162,3682.56,21.429,-1
34713,162,3685.08,18.75,-1
34711,162,3685.64,25,-1
34712,162,3686.48,21.429,-1
34712,162,3691.24,18.75,-1
34712,162,3694.4,15,-1
34713,162,3695.36,13.636,-1
34713,162,3696.6,13.636,-1
34712,162,3697.04,12.5,-1
34711,162,3697.2,16.667,-1
34713,162,3697.64,21.429,-1
34712,162,3701.92,12.5,-1
34712,162,3705.52,15,-1
34713,162,3705.68,15,-1
34712,162,3708.76,12.5,-1
34711,162,3709.84,11.538,-1
34713,162,3711.68,15,-1
34712,162,3712.72,15,-1
34713,162,3717.4,18.75,-1
34712,162,3717.96,13.636,-1
34713,162,3718.84,18.75,-1
34712,162,3720.08,16.667,-1
34712,162,3720.8,15,-1
34711,162,3721.2,12.5,-1
34713,162,3721.6,18.75,-1
34713,162,3722.52,15,-1
34712,162,3722.88,15,-1
34713,162,3723.72,15,-1
34713,162,3725.04,16.667,-1
34712,162,3725.28,13.636,-1
34711,162,3727.2,21.429,-1
34712,162,3727.48,18.75,-1
34711,162,3728.92,11.538,-1
34713,162,3729.08,18.75,-1
34712,162,3731.44,18.75,-1
34711,162,3732.76,21.429,-1
34712,162,3732.8,21.429,-1
34713,162,3735.64,21.429,-1
34712,162,3738.16,13.636,-1
34713,162,3738.96,15,-1
34713,162,3740.2,12.5,-1
34712,162,3740.4,11.538,-1
34713,162,3742.24,13.636,-1
34713,162,3745.28,15,-1
34712,162,3745.56,13.636,-1
34713,162,3746.28,21.429,-1
34711,162,3746.56,15,-1
34712,162,3747.08,16.667,-1
34711,162,3748.8,15,-1
34713,162,3750.44,16.667,-1
34712,162,3750.72,15,-1
34711,162,3752.36,16.667,-1
34712,162,3752.72,13.636,-1
34712,162,3756.44,13.636,-1
34711,162,3756.72,18.75,-1
34711,162,3758.2,18.75,-1
34712,162,3759.36,16.667,-1
34713,162,3759.6,12.5,-1
34712,162,3760.44,16.667,-1
34712,162,3762.72,13.636,-1
34711,162,3762.96,13.636,-1
34713,162,3763.88,12.5,-1
34712,162,3765.08,11.538,-1
34713,162,3765.32,12.5,-1
34711,162,3765.68,16.667,-1
34713,162,3766.84,15,-1
34711,162,3770.88,21.429,-1
34712,162,3771.28,13.636,-1
34711,162,3771.6,15,-1
34713,162,3772.4,13.636,-1
34712,162,3773.52,11.538,-1
34711,162,3774.28,15,-1
34713,162,3774.56,11.538,-1
34711,162,3775.2,13.636,-1
34712,162,3775.48,13.636,-1
34713,162,3776,11.538,-1
34711,162,3776.4,15,-1
34712,162,3776.64,12.5,-1
34711,162,3778.24,15,-1
34713,162,3778.48,13.636,-1
34712,162,3778.96,15,-1
34713,162,3780.2,13.636,-1
34712,162,3781,12.5,-1
34711,162,3781.32,15,-1
34712,162,3782.68,13.636,-1
34711,162,3783.52,15,-1
34712,162,3784.4,12.5,-1
34713,162,3785.44,15,-1
34711,162,3785.68,18.75,-1
34712,162,3786.84,8.3333,-1
34711,162,3787.88,15,-1
34713,162,3788.04,15,-1
34712,162,3788.68,11.538,-1
34712,162,3790.48,12.5,-1
34711,162,3790.8,15,-1
34713,162,3791.08,12.5,-1
34712,162,3792.68,13.636,-1
34711,162,3793.12,16.667,-1
34713,162,3794.2,12.5,-1
34713,162,3796.64,13.636,-1
34711,162,3796.88,13.636,-1
34712,162,3797,10.714,-1
34713,162,3798.2,15,-1
34711,162,3799.28,18.75,-1
34712,162,3799.8,18.75,-1
34713,162,3801.88,18.75,-1
34712,162,3802.16,13.636,-1
34713,162,3802.48,11.538,-1
34712,162,3803.04,18.75,-1
34711,162,3803.68,15,-1
34713,162,3803.92,15,-1
34712,162,3804.16,13.636,-1
34712,162,3805.32,13.636,-1
34712,162,3806.76,15,-1
34712,162,3809,21.429,-1
34711,162,3809.76,16.667,-1
34711,162,3811.2,15,-1
34713,162,3811.56,15,-1
34713,162,3813.88,16.667,-1
34712,162,3814.72,15,-1
34711,162,3815,16.667,-1
34713,162,3816.08,15,-1
34711,162,3816.36,16.667,-1
34711,162,3818.8,15,-1
34712,162,3820.16,16.667,-1
34713,162,3820.56,13.636,-1
34712,162,3821.24,13.636,-1
34713,162,3823.8,13.636,-1
